Package,Version,Ecosystem
Newtonsoftt.Json.Net,= 11.0.4,nuget
Newtonsoftt.Json.Net,= 11.0.5,nuget
Newtonsoftt.Json.Net,= 11.0.7,nuget
Newtonsoftt.Json.Net,= 11.0.8,nuget
Newtonsoftt.Json.Net,= 11.0.9,nuget
Newtonsoftt.Json.Net,= 11.0.10,nuget
Newtonsoftt.Json.Net,= 11.0.11,nuget
