Package,Version,Ecosystem
Braintree.Net,= 3.35.8,nuget
Braintree.Net,= 3.35.9,nuget
Braintree.Net,= 3.36.0,nuget
Braintree.Net,= 3.36.1,nuget
DependencyInjector.Core,= 1.0.0,nuget
DependencyInjector.Core,= 1.3.0,nuget
DependencyInjector.Core,= 1.4.0,nuget
DependencyInjector.Core,= 1.4.1,nuget
